hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Apartahotel Kelly,COP 110.000,"Puntuación: 8,1",No disponible,No disponible,Cali,2025-05-23,2025-05-24
NH Boulevard del Río Cali,COP 275.120,"Puntuación: 8,6",No disponible,No disponible,Cali,2025-05-23,2025-05-24
Hotel Spirito by Spiwak,COP 401.340,"Puntuación: 7,8",No disponible,No disponible,Cali,2025-05-23,2025-05-24
Alko Hotel Casa Nispero,COP 637.620,"Puntuación: 8,8",No disponible,No disponible,Cali,2025-05-23,2025-05-24
La Palmera Hostel,COP 155.000,"Puntuación: 9,2",No disponible,No disponible,Cali,2025-05-23,2025-05-24
Hotel Obelisco,COP 260.620,"Puntuación: 8,7",No disponible,No disponible,Cali,2025-05-23,2025-05-24
Casa Mango,COP 95.260,"Puntuación: 8,7",No disponible,No disponible,Cali,2025-05-23,2025-05-24
Hotel Dann Cali,COP 395.600,"Puntuación: 8,7",No disponible,No disponible,Cali,2025-05-23,2025-05-24
Katara Boutique Hotel,COP 75.000,"Puntuación: 8,6",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Hotel Brisas La Gaviota Mariquit-Tolima,COP 342.460,"Puntuación: 9,2",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
La mejor opción para tu descanso y recreación.,COP 406.000,"Puntuación: 9,6",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casa Colonial,COP 121.800,"Puntuación: 7,9",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casa descanso Mariquita,COP 450.000,"Puntuación: 8,4",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casamarilla,COP 150.000,"Puntuación: 9,4",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Villa Tikuna,COP 120.000,"Puntuación: 8,7",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
La Orquidea,COP 75.000,"Puntuación: 7,2",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casa del encanto II,COP 120.000,"Puntuación: 9,6",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casa de descanso,COP 118.800,"Puntuación: 9,0",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Eco-Glamping Shalom,COP 560.000,"Puntuación: 9,4",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
La Luna by JR,COP 237.560,"Puntuación: 8,9",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Los Potrillos,COP 130.000,"Puntuación: 9,4",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Hotel ZT,COP 80.000,"Puntuación: 8,0",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casa de Veraneo,COP 149.400,Puntuación: 10,No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
TERRAKOTA Heritage House,COP 338.500,"Puntuación: 9,4",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 9,0",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Victoria Imperial Hotel,COP 180.000,"Puntuación: 9,0",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
SAN SENDERISMO ROOM,COP 72.000,"Puntuación: 8,1",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Hotel Boutique San Rafael,COP 350.320,"Puntuación: 9,5",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Jerusalén Hotel Boutique,COP 120.000,"Puntuación: 9,4",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Black and White Mariquita Tolima,COP 259.920,"Puntuación: 9,6",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Hotel flamingo real T,COP 90.000,"Puntuación: 7,7",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Hospedaje Casa de Colores,COP 99.000,"Puntuación: 1,0",No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
Casa Vacacional,COP 420.000,Puntuación: 10,No disponible,No disponible,Mariquita,2025-05-23,2025-05-24
